"","ResponseID","Mode","Auditory","Gender","Age_1","competence","intelligence","thoughtful","composite_intellect","humanness","novel","unique","composite_novelty","Stimulus","RecommendationFollowed"
"2978","R_1gdbm7HKxnbrH1t","Auditory-Human",1,1,25,6,7,8,7,9,6,6,6,"Restaurant",1
"2979","R_1q4eVQ8cugATDcL","Auditory-Computer",1,1,20,5,5,5,5,1,1,1,1,"Restaurant",0
"2980","R_29buhwQicuc07Tb","Auditory-Computer",1,1,20,4,5,7,5.33333333333333,5,5,6,5.5,"Restaurant",1
"2981","R_PtePEMc800WBsTT","Visual-Handwritten",0,2,39,7,7,6,6.66666666666667,7,7,7,7,"Restaurant",1
"2982","R_1r30yYXfb7twOgt","Auditory-Human",1,1,21,7,7,7,7,9,9,9,9,"Restaurant",0
"2983","R_2fs240QWzM8Uu51","Auditory-Human",1,2,43,5,5,5,5,5,1,1,1,"Restaurant",0
"2984","R_1MTjq3uBu74hvnU","Auditory-Human",1,1,22,6,8,7,7,8,6,4,5,"Restaurant",0
"2985","R_uytlcUSYDkgSxKV","Visual-Handwritten",0,2,19,1,1,1,1,5,2,2,2,"Restaurant",0
"2986","R_3JDtLm4137JsYBX","Auditory-Human",1,1,36,5,5,5,5,9,5,5,5,"Restaurant",1
"2987","R_3snay0NfZEbNOKW","Auditory-Computer",1,1,23,2,2,2,2,1,1,1,1,"Restaurant",0
"2988","R_3LheDuYaSADP32G","Auditory-Computer",1,2,30,2,2,1,1.66666666666667,1,6,8,7,"Restaurant",0
"2989","R_UiJt2PfqBDgpJxD","Auditory-Computer",1,2,24,3,3,3,3,7,4,2,3,"Restaurant",0
"2990","R_3p4o0I2DGW5e6Ux","Auditory-Human",1,2,22,5,5,3,4.33333333333333,5,1,1,1,"Restaurant",0
"2991","R_1gS0qvdzCoNOERw","Auditory-Human",1,1,23,7,7,7,7,8,7,7,7,"Restaurant",0
"2992","R_dh5w8Xyd24pYRqx","Auditory-Human",1,1,32,7,7,5,6.33333333333333,8,8,7,7.5,"Restaurant",0
"2993","R_uxME7matNsDIifT","Auditory-Human",1,1,21,5,5,6,5.33333333333333,7,5,5,5,"Restaurant",1
"2994","R_29bSXxoLzGVRBGb","Auditory-Human",1,1,31,4,8,7,6.33333333333333,9,8,8,8,"Restaurant",0
"2995","R_3IY0FWHMLepZSIM","Auditory-Human",1,2,48,4,4,2,3.33333333333333,5,5,5,5,"Restaurant",1
"2996","R_1hS7h4EcNyoaBMd","Auditory-Computer",1,1,34,6,1,1,2.66666666666667,1,5,5,5,"Restaurant",0
"2997","R_2OTQw5JFtjEOsAP","Auditory-Computer",1,1,38,3,3,3,3,2,3,3,3,"Restaurant",1
"2998","R_Cf4JNWcn9rNB5NT","Visual-Handwritten",0,1,28,4,3,2,3,5,6,6,6,"Restaurant",0
"2999","R_1IWd28c18slX2u8","Visual-Handwritten",0,1,39,1,2,1,1.33333333333333,3,1,1,1,"Restaurant",0
"3000","R_2SuHDAPI9NuaVCk","Auditory-Human",1,2,21,5,5,5,5,5,1,1,1,"Restaurant",1
"3001","R_0cR7RVbNdm0We09","Auditory-Computer",1,1,22,7,6,3,5.33333333333333,3,7,5,6,"Restaurant",1
"3002","R_1Ldv3xqZKx9TuJ8","Auditory-Computer",1,2,38,5,5,5,5,1,1,1,1,"Restaurant",1
"3003","R_1cT7MS4qkkw9YTV","Auditory-Human",1,2,35,5,5,5,5,5,2,2,2,"Restaurant",0
"3004","R_2zvBMr8De4BxfSn","Auditory-Human",1,1,28,6,5,5,5.33333333333333,7,4,5,4.5,"Restaurant",0
"3005","R_RRGERhEvEIC5Qqt","Auditory-Human",1,1,39,7,7,7,7,7,3,3,3,"Restaurant",0
"3006","R_2t4NaZ8545Q7yoN","Auditory-Computer",1,2,24,7,6,4,5.66666666666667,7,1,1,1,"Restaurant",1
"3007","R_CmqZ5PfdVFy6bYJ","Auditory-Computer",1,1,30,4,5,5,4.66666666666667,7,7,5,6,"Restaurant",0
"3008","R_79WHZTEmnA9aaIx","Visual-Handwritten",0,1,20,7,7,8,7.33333333333333,6,5,5,5,"Restaurant",1
"3009","R_3lrjpHjS7SpFN0z","Auditory-Computer",1,1,20,3,7,5,5,5,4,5,4.5,"Restaurant",1
"3010","R_1n8yeEh8NMZW1gr","Visual-Handwritten",0,1,27,8,7,8,7.66666666666667,5,6,5,5.5,"Restaurant",0
"3011","R_1DIvy6g3fUfbpt6","Auditory-Human",1,1,40,9,9,9,9,9,9,9,9,"Restaurant",1
"3012","R_3Pz9DS1E5d9h1j2","Visual-Handwritten",0,1,38,5,5,5,5,2,6,6,6,"Restaurant",0
"3013","R_2scddR09uEDVjnZ","Auditory-Human",1,1,41,3,4,4,3.66666666666667,8,4,5,4.5,"Restaurant",0
"3014","R_3rOEEONsxviXQMU","Visual-Handwritten",0,1,48,6,6,6,6,5,5,5,5,"Restaurant",0
"3015","R_O7mdffdQapesPlL","Auditory-Human",1,1,19,7,7,6,6.66666666666667,8,6,6,6,"Restaurant",0
"3016","R_1cTxqP898O6dQAZ","Visual-Handwritten",0,2,30,5,6,6,5.66666666666667,7,7,7,7,"Restaurant",0
"3017","R_3iDRlUy2RdLywR6","Visual-Handwritten",0,1,36,5,5,5,5,7,5,5,5,"Restaurant",0
"3018","R_3OD7bnzjB4at3uF","Auditory-Computer",1,1,19,4,4,1,3,1,2,2,2,"Restaurant",0
"3019","R_1KrT7l1Ec1UlRiC","Auditory-Human",1,2,27,3,5,5,4.33333333333333,9,1,1,1,"Restaurant",0
"3020","R_2CxfJkaoqoHzieo","Visual-Handwritten",0,2,23,8,6,7,7,7,9,9,9,"Restaurant",1
"3021","R_1jD7AD4pA3YVt5a","Visual-Handwritten",0,2,48,5,5,5,5,1,6,6,6,"Restaurant",0
"3022","R_2VBJTGPunRaH8aG","Auditory-Computer",1,2,26,8,7,7,7.33333333333333,2,6,7,6.5,"Restaurant",1
"3023","R_28ZmoE7miLf8uRB","Visual-Handwritten",0,1,32,4,5,5,4.66666666666667,6,6,6,6,"Restaurant",0
"3024","R_1PXeVLN2ZAiwcAR","Auditory-Computer",1,1,28,5,6,5,5.33333333333333,2,4,3,3.5,"Restaurant",0
"3025","R_2sX6bfVVQqS5xnt","Auditory-Computer",1,2,33,4,4,2,3.33333333333333,6,5,6,5.5,"Restaurant",0
"3026","R_2q7ZJAb3lb2Y9lj","Visual-Handwritten",0,2,61,3,5,3,3.66666666666667,5,7,7,7,"Restaurant",0
"3027","R_3JCRVOtYwvWDLkr","Auditory-Computer",1,2,25,6,6,6,6,4,5,6,5.5,"Restaurant",1
"3028","R_1NsjyCK87rfM5IL","Auditory-Human",1,1,24,7,7,7,7,7,5,4,4.5,"Restaurant",0
"3029","R_3QY1w9JMjzaKzgy","Auditory-Human",1,2,30,6,6,5,5.66666666666667,3,9,9,9,"Restaurant",0
"3030","R_1K2zG8NPQoofBkq","Auditory-Computer",1,1,41,2,3,2,2.33333333333333,3,7,7,7,"Restaurant",0
"3031","R_03z92XI2Y5ledoJ","Auditory-Computer",1,2,27,9,9,9,9,1,9,9,9,"Restaurant",1
"3032","R_1lnm6OrV4G4tc9M","Visual-Handwritten",0,2,32,7,7,7,7,4,8,7,7.5,"Restaurant",1
"3033","R_1oil9h1naoYXwk8","Auditory-Human",1,1,24,4,4,4,4,1,1,1,1,"Restaurant",0
"3034","R_3KO8WFLi5huSL8X","Visual-Handwritten",0,2,58,6,5,4,5,5,2,2,2,"Restaurant",0
"3035","R_3sFYxAeUBepib7j","Visual-Handwritten",0,2,23,4,3,4,3.66666666666667,6,4,5,4.5,"Restaurant",0
"3036","R_2xXVVXJQ9Z1oe2U","Visual-Handwritten",0,1,41,7,8,8,7.66666666666667,7,7,8,7.5,"Restaurant",1
"3037","R_2SfvtPBMnNsAh4L","Auditory-Human",1,2,27,7,7,7,7,5,6,6,6,"Restaurant",1
"3038","R_1LFmI2MWmNlE75P","Visual-Handwritten",0,1,25,6,5,6,5.66666666666667,3,5,2,3.5,"Restaurant",1
"3039","R_2QYUNWo13kQtGGy","Visual-Handwritten",0,2,38,4,5,3,4,6,3,4,3.5,"Restaurant",0
"3040","R_1LO4bIPWjvflosF","Auditory-Human",1,1,19,5,5,6,5.33333333333333,9,6,1,3.5,"Restaurant",0
"3041","R_cSxaDaRALIIe8UN","Auditory-Computer",1,2,42,5,5,1,3.66666666666667,1,3,4,3.5,"Restaurant",0
"3042","R_86YW9wFU8lVdeI9","Auditory-Computer",1,2,32,1,1,1,1,1,1,1,1,"Restaurant",0
"3043","R_w5aqV0qHe7cMrvz","Auditory-Computer",1,1,29,5,3,3,3.66666666666667,5,1,1,1,"Restaurant",1
"3044","R_24H2beRJYdrWHZK","Auditory-Computer",1,1,35,7,7,7,7,7,7,7,7,"Restaurant",1
"3045","R_1E4XHX8vzwclD7l","Auditory-Computer",1,2,35,8,6,2,5.33333333333333,4,6,6,6,"Restaurant",0
"3046","R_11gW94IZcnXt1Mi","Auditory-Computer",1,1,19,8,2,6,5.33333333333333,3,6,8,7,"Restaurant",0
"3047","R_3MagIWBGVoSlRrj","Visual-Handwritten",0,2,20,4,5,4,4.33333333333333,5,6,6,6,"Restaurant",0
"3048","R_2upO3QUHhp00CtX","Auditory-Computer",1,1,34,6,7,5,6,6,7,6,6.5,"Restaurant",0
"3049","R_3oXAnRjDFOMZfOS","Visual-Handwritten",0,1,26,8,8,7,7.66666666666667,7,9,9,9,"Restaurant",1
"3050","R_1FS7pF7XE2Jn5Nv","Auditory-Human",1,1,30,6,7,6,6.33333333333333,6,6,7,6.5,"Restaurant",1
"3051","R_1mxeyfJPBpcrFG8","Visual-Handwritten",0,1,20,5,6,4,5,2,3,1,2,"Restaurant",0
"3052","R_24Mf3l9McH37Inj","Visual-Handwritten",0,2,49,7,7,5,6.33333333333333,5,5,5,5,"Restaurant",1
"3053","R_2Bm2OB45RH1NegC","Auditory-Computer",1,2,27,5,4,4,4.33333333333333,7,2,2,2,"Restaurant",0
"3054","R_33r7GNMNyzrlSWT","Auditory-Human",1,2,20,9,9,9,9,3,2,2,2,"Restaurant",1
"3055","R_R8mbTjbxOvlAaNr","Auditory-Human",1,2,35,6,6,5,5.66666666666667,8,6,7,6.5,"Restaurant",0
"3056","R_3PiNxgER9D5th06","Auditory-Human",1,2,54,6,7,6,6.33333333333333,9,6,6,6,"Restaurant",0
"3057","R_2CjEsSNzkXXVAzS","Visual-Handwritten",0,2,25,3,2,2,2.33333333333333,1,2,3,2.5,"Restaurant",0
"3058","R_1jq6Op9lAGGj9Fn","Visual-Handwritten",0,2,63,8,8,7,7.66666666666667,5,8,9,8.5,"Restaurant",0
"3059","R_3lYWGGnDyqvFcX2","Auditory-Human",1,1,18,7,7,8,7.33333333333333,7,6,3,4.5,"Restaurant",1
"3060","R_r90ouMr7yi42mlj","Visual-Handwritten",0,3,19,6,6,7,6.33333333333333,7,6,3,4.5,"Restaurant",1
"3061","R_2rGysWmrsYO98E3","Auditory-Human",1,1,40,6,5,8,6.33333333333333,7,5,4,4.5,"Restaurant",0
"3062","R_1ds46iTFkZ7lSX2","Auditory-Computer",1,1,42,8,9,7,8,8,8,9,8.5,"Restaurant",1
"3063","R_06WNA5sC05O0hrz","Auditory-Computer",1,2,39,7,7,9,7.66666666666667,1,7,5,6,"Restaurant",1
"3064","R_qwOhux8SJYEqxmF","Auditory-Human",1,2,27,7,7,7,7,3,3,4,3.5,"Restaurant",0
"3065","R_6fDdYkEvJiqoibv","Visual-Handwritten",0,1,31,6,6,6,6,4,2,2,2,"Restaurant",0
"3066","R_1pKXn3UgqPCR7fJ","Visual-Handwritten",0,2,26,4,4,6,4.66666666666667,2,4,7,5.5,"Restaurant",0
"3067","R_300p5VtVqoNDxaZ","Auditory-Human",1,1,20,6,6,6,6,2,5,6,5.5,"Restaurant",0
"3068","R_3kbnxro1HToupHu","Auditory-Human",1,1,30,8,8,9,8.33333333333333,9,9,9,9,"Restaurant",1
"3069","R_21zjNepPOVH3Zfx","Auditory-Human",1,1,26,5,5,5,5,7,3,3,3,"Restaurant",1
"3070","R_xlRT1GuCGlqGegF","Auditory-Human",1,2,55,5,5,4,4.66666666666667,2,3,2,2.5,"Restaurant",0
"3071","R_3KDTSltgH8AqVvl","Auditory-Computer",1,2,27,5,6,8,6.33333333333333,5,1,1,1,"Restaurant",1
"3072","R_4UEJOkMat3zjhMl","Visual-Handwritten",0,2,22,5,5,6,5.33333333333333,5,3,3,3,"Restaurant",0
"3073","R_3ilExXIKoYfWb6V","Auditory-Human",1,2,33,9,9,8,8.66666666666667,9,9,9,9,"Restaurant",1
"3074","R_OQoxeOE29eip0Q1","Visual-Handwritten",0,2,22,7,7,7,7,5,7,7,7,"Restaurant",0
"3075","R_2TCcdS5NkWokaHq","Auditory-Human",1,2,32,3,7,8,6,9,9,9,9,"Restaurant",0
"3076","R_33m65ExCyxCK0xH","Auditory-Computer",1,1,49,5,5,3,4.33333333333333,7,4,5,4.5,"Restaurant",1
"3077","R_XSr7Y9yaoFQ0G6R","Auditory-Computer",1,1,22,3,4,4,3.66666666666667,1,3,4,3.5,"Restaurant",0
"3078","R_294CZlL5mUZl7XR","Auditory-Computer",1,2,33,5,5,3,4.33333333333333,1,2,2,2,"Restaurant",0
"3079","R_WiyHzLBpkQpw47v","Visual-Handwritten",0,2,21,7,6,6,6.33333333333333,5,3,3,3,"Restaurant",0
"3080","R_3QMeJwoexXb8Sxh","Auditory-Human",1,1,21,4,6,5,5,7,1,1,1,"Restaurant",0
"3081","R_2yllWfBsbv5qCB7","Auditory-Human",1,1,19,5,5,5,5,8,3,6,4.5,"Restaurant",1
"3082","R_bCUqplo843wSywV","Auditory-Human",1,1,22,7,7,6,6.66666666666667,7,5,5,5,"Restaurant",0
"3083","R_1E6TEpUDfuXjA4f","Visual-Handwritten",0,2,36,7,8,8,7.66666666666667,4,7,6,6.5,"Restaurant",1
"3084","R_A68BAzj7JyspZct","Auditory-Human",1,1,22,7,7,5,6.33333333333333,5,5,4,4.5,"Restaurant",0
"3085","R_u4YqjYx57DcHvpv","Auditory-Human",1,1,32,7,7,7,7,5,6,6,6,"Restaurant",1
"3086","R_22OXZOejuNn5GYO","Auditory-Computer",1,2,29,3,3,4,3.33333333333333,4,7,7,7,"Restaurant",0
"3087","R_3I0KfZ0QsvNofqu","Auditory-Human",1,1,30,5,5,5,5,6,6,6,6,"Restaurant",0
"3088","R_2OQ4dTtwhISTmZk","Visual-Handwritten",0,2,26,6,5,5,5.33333333333333,1,5,5,5,"Restaurant",0
"3089","R_vDh9GUY0koqmSvD","Auditory-Human",1,2,32,2,3,2,2.33333333333333,9,6,5,5.5,"Restaurant",0
"3090","R_RlRCAnGDAEjukyB","Auditory-Human",1,2,27,7,7,7,7,7,4,6,5,"Restaurant",1
"3091","R_sRPPqsM1BDPS7sJ","Auditory-Computer",1,1,25,9,9,9,9,7,6,6,6,"Restaurant",1
"3092","R_2SrACAtOppF0sWA","Auditory-Human",1,1,31,7,6,5,6,8,4,7,5.5,"Restaurant",0
"3093","R_30i7eaZCADgEP7r","Auditory-Computer",1,1,22,8,6,7,7,7,6,7,6.5,"Restaurant",1
"3094","R_vuybqJPatAY7hkd","Visual-Handwritten",0,1,32,4,5,4,4.33333333333333,7,7,7,7,"Restaurant",0
"3095","R_2PwoOP7ZYLEpt9A","Visual-Handwritten",0,2,19,4,5,3,4,5,5,6,5.5,"Restaurant",0
"3096","R_3PaAi2ed7AWZJEF","Auditory-Human",1,2,26,5,5,5,5,8,7,3,5,"Restaurant",1
"3097","R_1P5cUyOdlMN7UVP","Visual-Handwritten",0,1,42,7,8,7,7.33333333333333,7,7,7,7,"Restaurant",1
"3098","R_22zf7sBTwisNvtb","Visual-Handwritten",0,1,23,3,5,4,4,3,5,3,4,"Restaurant",0
"3099","R_2YJtPapgvo71MB6","Visual-Handwritten",0,1,32,6,5,6,5.66666666666667,6,4,4,4,"Restaurant",0
"3100","R_Dcp4IRhJ9Tna0il","Auditory-Computer",1,2,27,1,1,1,1,1,1,1,1,"Restaurant",0
"3101","R_0lG5BLXax0OEpot","Auditory-Human",1,1,37,7,7,7,7,8,4,5,4.5,"Restaurant",0
"3102","R_2tllJaaYcgW9agp","Visual-Handwritten",0,1,25,6,7,5,6,4,5,6,5.5,"Restaurant",1
"3103","R_vUGwubiOn9zwiyt","Auditory-Computer",1,2,67,6,7,6,6.33333333333333,1,3,5,4,"Restaurant",1
"3104","R_3gLNsrVDdPbsvHW","Auditory-Human",1,1,43,7,8,8,7.66666666666667,8,8,7,7.5,"Restaurant",1
"3105","R_1ruKfY3gopC0Xc2","Auditory-Human",1,1,57,5,5,5,5,3,5,3,4,"Restaurant",0
"3106","R_21oogTdqSA9zm64","Auditory-Computer",1,2,31,9,8,6,7.66666666666667,5,8,8,8,"Restaurant",0
"3107","R_1isWmfI6ObOazKb","Auditory-Computer",1,1,23,5,5,3,4.33333333333333,3,6,2,4,"Restaurant",0
"3108","R_21gFleeTRRvz1h4","Auditory-Computer",1,1,28,1,1,1,1,1,1,1,1,"Restaurant",0
"3109","R_3OYTG5TDZUpHxAZ","Visual-Handwritten",0,2,78,4,3,3,3.33333333333333,1,5,5,5,"Restaurant",1
"3110","R_3stY1z7KdDCcIJ7","Visual-Handwritten",0,2,18,7,7,6,6.66666666666667,9,7,7,7,"Restaurant",0
"3111","R_R38OsBHFCw71iw1","Visual-Handwritten",0,1,50,5,5,5,5,7,5,4,4.5,"Restaurant",0
"3112","R_pLhPh7afjvtNIpb","Visual-Handwritten",0,1,21,5,5,5,5,8,6,5,5.5,"Restaurant",0
"3113","R_3dX1B6Wy0opWvsH","Auditory-Computer",1,1,25,3,5,3,3.66666666666667,3,5,7,6,"Restaurant",0
"3114","R_7VbDuWim9DyJ7pL","Auditory-Human",1,1,21,9,9,9,9,9,5,9,7,"Restaurant",1
"3115","R_3p06XFnMcEX58S7","Auditory-Human",1,1,19,6,7,3,5.33333333333333,3,7,6,6.5,"Restaurant",0
"3116","R_w1zqg9BMuO9YkxP","Auditory-Human",1,2,18,6,6,6,6,4,6,7,6.5,"Restaurant",1
"3117","R_1qWL2LBuan9noEq","Visual-Handwritten",0,2,45,5,9,1,5,5,1,1,1,"Restaurant",0
"3118","R_27WgJCvoD5L9YkY","Visual-Handwritten",0,1,18,8,7,7,7.33333333333333,7,8,7,7.5,"Restaurant",1
"3119","R_ONm5vgPsvVEkRO1","Auditory-Human",1,2,62,5,5,5,5,2,3,3,3,"Restaurant",1
"3120","R_2qCtRlZb8CrJs2O","Visual-Handwritten",0,2,28,5,5,5,5,4,7,7,7,"Restaurant",0
"3121","R_1FRHHTUpmJgtX10","Visual-Handwritten",0,1,31,5,5,3,4.33333333333333,5,1,1,1,"Restaurant",0
"3122","R_8BKskHsMkgG52c9","Auditory-Human",1,1,26,8,8,8,8,8,7,9,8,"Restaurant",0
"3123","R_1MYA5m4HtVBEUup","Visual-Handwritten",0,2,36,5,6,6,5.66666666666667,7,8,6,7,"Restaurant",0
"3124","R_3MmKwudYq9vMyOm","Auditory-Human",1,1,20,6,7,7,6.66666666666667,5,5,8,6.5,"Restaurant",1
"3125","R_1g5r9Fc68zRjkii","Auditory-Computer",1,1,26,5,5,5,5,1,4,4,4,"Restaurant",0
"3126","R_3kBBX3TIfnoxMZD","Auditory-Human",1,2,28,8,9,9,8.66666666666667,8,8,9,8.5,"Restaurant",1
"3127","R_Tqj5XKZbZYNVp29","Auditory-Computer",1,1,18,4,5,1,3.33333333333333,1,6,1,3.5,"Restaurant",0
"3128","R_1NlGwzWdkKERluo","Auditory-Computer",1,1,30,6,7,6,6.33333333333333,4,6,6,6,"Restaurant",0
"3129","R_cUbwovTXTiHbMyt","Auditory-Human",1,2,20,6,6,6,6,5,5,5,5,"Restaurant",1
"3130","R_2VI99I5W455lmWu","Auditory-Computer",1,2,28,8,9,9,8.66666666666667,3,8,9,8.5,"Restaurant",1
"3131","R_3g6mh2yb7Eg1kc1","Visual-Handwritten",0,1,27,9,9,9,9,9,4,4,4,"Restaurant",0
"3132","R_RxLr6BmACPqdCuZ","Auditory-Computer",1,2,19,9,7,8,8,6,5,7,6,"Restaurant",1
"3133","R_d54gwp2P3gSJecp","Visual-Handwritten",0,2,28,6,3,9,6,7,9,1,5,"Restaurant",0
"3134","R_A55PdIKp9f9S96p","Auditory-Computer",1,2,40,1,1,1,1,7,1,1,1,"Restaurant",0
"3135","R_20NEl2NSiTotkPI","Auditory-Computer",1,1,23,9,8,9,8.66666666666667,1,7,8,7.5,"Restaurant",1
"3136","R_1LXPfPrAeLEjEtX","Auditory-Computer",1,2,27,5,6,4,5,8,7,7,7,"Restaurant",0
"3137","R_1gqDIcfLWSQo4U9","Auditory-Human",1,1,18,8,7,6,7,8,1,1,1,"Restaurant",1
"3138","R_2EjaG0RnM0Ykc3g","Auditory-Computer",1,2,36,5,6,7,6,3,3,2,2.5,"Restaurant",0
"3139","R_2ZPlcmKA8DyDfGO","Visual-Handwritten",0,2,36,7,7,8,7.33333333333333,8,7,8,7.5,"Restaurant",1
"3140","R_1eWQyb0sZsW0IYH","Auditory-Human",1,2,35,7,5,6,6,1,8,5,6.5,"Restaurant",1
"3141","R_4SbYao6egB55ieZ","Auditory-Human",1,2,21,8,6,7,7,5,8,7,7.5,"Restaurant",0
"3142","R_290Qxkf7kfa6kxr","Auditory-Computer",1,1,41,3,2,1,2,1,1,1,1,"Restaurant",0
"3143","R_111jN6Vp4t9klI0","Auditory-Human",1,2,32,4,1,2,2.33333333333333,1,3,4,3.5,"Restaurant",0
"3144","R_1LU7gExaRuxzlOt","Visual-Handwritten",0,2,31,3,5,3,3.66666666666667,6,5,5,5,"Restaurant",0
"3145","R_3JlM9jzg9bxNEzw","Auditory-Human",1,1,33,7,7,7,7,7,6,6,6,"Restaurant",1
"3146","R_1LnVe6G4F3bcmih","Auditory-Computer",1,2,30,6,8,7,7,1,6,1,3.5,"Restaurant",0
"3147","R_W6ugn0wKEEiegXT","Auditory-Human",1,2,27,7,7,8,7.33333333333333,8,4,5,4.5,"Restaurant",1
"3148","R_1jvbSjU2CiVhS7i","Visual-Handwritten",0,2,25,7,7,6,6.66666666666667,7,5,9,7,"Restaurant",0
"3149","R_2EAE70bVEWnaorv","Auditory-Human",1,1,29,5,7,5,5.66666666666667,5,2,1,1.5,"Restaurant",1
"3150","R_31FskNZHFBtJRAi","Visual-Handwritten",0,2,19,8,8,9,8.33333333333333,8,8,3,5.5,"Restaurant",0
"3151","R_28SaQT0Y0TaBvJR","Visual-Handwritten",0,2,28,5,5,1,3.66666666666667,5,4,6,5,"Restaurant",0
"3152","R_325X3QFA5cxYCgh","Visual-Handwritten",0,1,35,6,6,5,5.66666666666667,2,3,2,2.5,"Restaurant",0
"3153","R_ZeOPxc3rllEW0j7","Visual-Handwritten",0,1,40,9,9,9,9,9,9,9,9,"Restaurant",1
"3154","R_3I4dFERUazQ72Pg","Visual-Handwritten",0,2,39,6,6,7,6.33333333333333,5,6,6,6,"Restaurant",0
"3155","R_6m1NFQNyRkOJ67L","Auditory-Computer",1,2,31,5,3,3,3.66666666666667,1,6,5,5.5,"Restaurant",0
"3156","R_1X4CQTkY0rfKx7r","Visual-Handwritten",0,1,40,7,7,7,7,7,6,7,6.5,"Restaurant",0
"3157","R_3Jt0wVKMEZRR8Sk","Auditory-Human",1,2,19,4,5,7,5.33333333333333,8,7,6,6.5,"Restaurant",0
"3158","R_3GlIn3vaSsCviEO","Auditory-Computer",1,2,30,3,4,1,2.66666666666667,6,5,6,5.5,"Restaurant",0
"3159","R_6MexcNNK6U6BFcJ","Visual-Handwritten",0,1,26,8,8,7,7.66666666666667,7,6,6,6,"Restaurant",1
"3160","R_3lpiMrneaOqzqlH","Visual-Handwritten",0,2,24,2,2,2,2,5,3,3,3,"Restaurant",0
"3161","R_33qKsX62Rbvqvf8","Auditory-Human",1,1,36,4,5,3,4,2,1,1,1,"Restaurant",0
"3162","R_3npZEZaiT6teGj0","Auditory-Computer",1,2,34,5,5,5,5,4,4,6,5,"Restaurant",1
"3163","R_3j86m7ZkumbhFvx","Auditory-Computer",1,2,30,5,7,7,6.33333333333333,1,7,6,6.5,"Restaurant",0
"3164","R_cPfFBiOBbwrxycp","Auditory-Human",1,1,66,5,5,5,5,5,1,1,1,"Restaurant",1
"3165","R_1IYplGMIqrJ6ikS","Auditory-Computer",1,1,26,7,6,5,6,1,6,6,6,"Restaurant",1
"3166","R_1MRNojxEr4SrMHZ","Auditory-Computer",1,2,56,3,5,5,4.33333333333333,3,5,5,5,"Restaurant",0
"3167","R_2XdPHzrOiQzdkt0","Visual-Handwritten",0,2,29,6,6,5,5.66666666666667,7,5,5,5,"Restaurant",0
"3168","R_vYUsTfbbg2jwgMx","Auditory-Human",1,1,25,8,8,7,7.66666666666667,5,5,7,6,"Restaurant",1
"3169","R_9SK4uDCfF3FTOyR","Visual-Handwritten",0,1,20,7,6,6,6.33333333333333,6,3,3,3,"Restaurant",1
"3170","R_1qebHsTUIIeffWE","Visual-Handwritten",0,2,30,7,7,7,7,5,5,5,5,"Restaurant",0
"3171","R_27E9FXGrxqRxr1M","Auditory-Computer",1,2,21,5,7,7,6.33333333333333,5,6,7,6.5,"Restaurant",0
"3172","R_2EhJlGnZcvs6czj","Auditory-Computer",1,1,29,2,5,5,4,1,5,4,4.5,"Restaurant",0
"3173","R_295LSvqpRtwzwO7","Visual-Handwritten",0,1,30,6,5,6,5.66666666666667,4,3,2,2.5,"Restaurant",1
"3174","R_UPwhxOz7kcB81up","Auditory-Human",1,2,31,7,8,7,7.33333333333333,8,6,5,5.5,"Restaurant",1
"3175","R_31TVVL5EokJtcoh","Auditory-Computer",1,1,57,8,8,8,8,7,8,8,8,"Restaurant",0
"3176","R_125vgxYqkYsecuk","Auditory-Computer",1,1,20,6,1,1,2.66666666666667,2,4,4,4,"Restaurant",0
"3177","R_1QLR7im5BOSXXQv","Auditory-Computer",1,2,41,3,4,2,3,6,7,5,6,"Restaurant",0
"3178","R_pRAU6Ns1j3rLKDL","Visual-Handwritten",0,1,21,6,5,5,5.33333333333333,2,6,8,7,"Restaurant",0
"3179","R_1gMIQlg7S3quWdQ","Auditory-Computer",1,2,28,5,4,3,4,3,3,3,3,"Restaurant",0
"3180","R_3fJLS2Kz8L9W7EA","Visual-Handwritten",0,1,25,7,7,7,7,5,7,4,5.5,"Restaurant",0
"3181","R_2EaETAwgcJG4NYQ","Auditory-Human",1,1,29,8,6,6,6.66666666666667,6,7,5,6,"Restaurant",1
"3182","R_1eKRuvPCre8DU5r","Auditory-Human",1,2,23,6,5,5,5.33333333333333,8,5,5,5,"Restaurant",1
"3183","R_1daztSHmKpcyFjP","Auditory-Computer",1,2,24,6,7,6,6.33333333333333,3,3,3,3,"Restaurant",0
"3184","R_3EsX9UPLMXvLYlK","Auditory-Human",1,2,32,7,5,7,6.33333333333333,7,6,7,6.5,"Restaurant",1
"3185","R_3r2JzFjUaaVBSuV","Auditory-Human",1,1,32,8,9,8,8.33333333333333,7,6,7,6.5,"Restaurant",1
"3186","R_1FlmE9Hcd6Cf1aB","Auditory-Computer",1,1,41,2,3,2,2.33333333333333,9,5,6,5.5,"Restaurant",0
"3187","R_306SdEySSdkW0h3","Visual-Handwritten",0,2,53,7,7,8,7.33333333333333,5,7,8,7.5,"Restaurant",0
"3188","R_Rk5AUIxzP5i23vP","Auditory-Human",1,1,27,5,6,7,6,1,6,4,5,"Restaurant",0
"3189","R_31sDZMycNfVPwHL","Auditory-Computer",1,1,19,2,2,1,1.66666666666667,2,2,1,1.5,"Restaurant",0
"3190","R_3lXFGFZOYBiw8JB","Auditory-Human",1,2,55,7,7,4,6,5,2,2,2,"Restaurant",1
